s11,s22,s12,r_calc,theta_deg,phi_deg,theta_rad,phi_rad
0.3828811,0.3103232,-0.8701158,1.0,39.02459,150.47209,0.68110764,2.6262336
-0.067467876,-0.70616776,0.7048228,0.99999994,264.54248,45.18476,4.6171374,0.7886229
-0.66402996,0.57594174,0.47681794,1.0,139.06349,61.522217,2.427116,1.0737653
0.88649625,-0.39519522,0.24071804,1.0,335.97293,76.071075,5.8638344,1.3276908
-0.13752659,-0.2791079,0.9503606,1.0,243.76884,18.128588,4.254569,0.31640357
0.71778107,0.12718351,-0.6845544,1.0,10.04794,133.20056,0.17536965,2.3247886
0.4777965,0.8177938,0.3208174,1.0,59.70437,71.287636,1.0420378,1.244204
-0.15744153,-0.90410334,-0.39725217,1.0,260.12152,113.40651,4.539977,1.9793171
-0.5978635,-0.66343707,0.4499006,1.0,227.97606,63.2627,3.978933,1.1041424
0.3930491,-0.22965494,0.8903769,1.0,329.70264,27.079351,5.754397,0.47262385
-0.029460186,0.8825708,0.4692557,1.0,91.91182,62.014008,1.604164,1.0823487
-0.7398954,-0.47001415,-0.48129147,1.0,212.4255,118.76978,3.7075248,2.072924
0.31702062,-0.6985212,0.64153415,1.0,294.4107,50.093685,5.1384363,0.87429976
-0.4006812,0.9074421,-0.12650447,0.99999994,113.82386,97.26765,1.9866012,1.6976408
-0.6917995,-0.50481755,-0.51630676,1.0,216.11884,121.08484,3.7719855,2.1133292
-0.24507901,0.66883487,0.70185196,1.0,110.12418,45.42422,1.9220297,0.7928023
-0.6524821,-0.19715086,0.7317094,1.0,196.81247,42.970104,3.4350257,0.74996984
-0.5468575,0.17592761,-0.81853306,1.0,162.16667,144.93822,2.8303425,2.5296493
-0.92884094,-0.010390868,0.37033308,1.0,180.64093,68.26384,3.152779,1.1914288
0.7453192,-0.62265044,-0.23833957,1.0,320.1241,103.78856,5.58722,1.8114522
0.43486664,-0.508333,-0.7432957,1.0,310.54617,138.01292,5.4200535,2.40878
-0.41316047,0.91060793,-0.009573894,1.0,114.40472,90.54855,1.996739,1.5803704
-0.944598,-0.20913076,-0.25298014,1.0,192.4837,104.65393,3.3594747,1.8265557
0.67225164,0.5542396,-0.49081185,1.0,39.50396,119.39395,0.6894742,2.0838177
-0.23892182,-0.7149221,-0.657117,1.0,251.52072,131.08037,4.389865,2.287784
-0.950893,-0.30945885,0.0061447406,0.99999994,198.02696,89.64793,3.4562228,1.5646516
0.09816878,-0.41839722,-0.9029433,0.99999994,283.2045,154.5477,4.942851,2.6973662
-0.3345601,0.79069,-0.5127171,1.0,112.9344,120.844986,1.9710772,2.109143
0.9024178,0.17280893,-0.3946888,1.0,10.840643,113.24657,0.18920492,1.9765255
-0.8734281,-0.14406118,0.46515563,1.0,189.3659,62.279705,3.3050587,1.086986
0.8121174,-0.42339605,-0.4014986,1.0,332.46478,113.6719,5.8026056,1.983949
-0.86196625,0.23412813,-0.4496645,1.0,164.8039,116.72216,2.8763707,2.0371861
0.12386332,-0.9845926,0.12343127,1.0,277.1702,82.90983,4.837533,1.4470495
0.95324403,-0.30193847,-0.012610413,1.0,342.42447,90.72254,5.9764347,1.5834072
-0.9514857,0.21557714,-0.21954845,1.0,167.23407,102.68251,2.9187853,1.792148
0.41514644,-0.6942411,-0.5879479,1.0,300.87885,126.01152,5.2513266,2.199316
0.16367234,-0.9639811,-0.20964694,1.0,279.63623,102.101654,4.8805733,1.7820102
0.3936764,-0.82248145,0.41054,1.0,295.57785,65.76124,5.158807,1.1477501
-0.18162346,0.58102655,-0.7933606,1.0,107.35875,142.50067,1.8737638,2.487106
0.4732608,0.3198923,-0.82078815,1.0,34.05603,145.16376,0.5943899,2.5335858
0.36113316,0.20350894,0.9100368,1.0,29.402512,24.489561,0.51317066,0.4274235
-0.9190365,0.044639252,-0.39163664,1.0,177.21922,113.05637,3.093059,1.973206
0.40891787,-0.7299416,0.5476965,1.0,299.2578,56.790874,5.2230344,0.9911878
-0.66528237,0.5299241,0.5259085,0.99999994,141.46127,58.27057,2.468965,1.0170133
0.49617004,-0.28188416,0.8211922,1.0,330.39822,34.795685,5.766537,0.60729927
0.59439224,0.80065244,0.07519008,1.0,53.410366,85.68785,0.9321868,1.4955353
-0.1535062,0.32897958,-0.93177694,1.0,115.014366,158.71352,2.0073795,2.7700737
-0.90242845,0.43067187,-0.012025517,1.0,154.48781,90.689026,2.696321,1.5828222
0.9608954,0.18177192,0.20889953,1.0,10.712023,77.94212,0.18696007,1.3603468
0.6715919,-0.40467656,0.6206458,1.0,328.92838,51.63669,5.7408834,0.9012303
0.84171337,-0.14638408,-0.51970214,1.0,350.13425,121.31226,6.110996,2.1172986
-0.7744872,0.6283049,0.073501624,1.0,140.9492,85.78487,2.460028,1.4972284
0.80136573,-0.41044536,0.43514082,1.0,332.87927,64.20574,5.8098397,1.1206017
0.97075635,-0.24006681,-0.0001403921,1.0,346.10953,90.00804,6.040751,1.5709368
0.10349946,0.6961086,0.710437,1.0,81.54305,44.729515,1.4231948,0.7806774
-0.91213167,0.1833781,0.36659002,0.99999994,168.6326,68.49453,2.9431942,1.1954551
0.94292706,-0.13371712,0.30497262,1.0,351.92865,72.24348,6.142314,1.2608867
-0.5871451,-0.19303025,-0.7861298,1.0,198.19882,141.82529,3.4592223,2.4753184
-0.38228348,-0.8028828,0.45742607,1.0,244.53906,62.778862,4.268012,1.0956979
-0.42732382,-0.1548852,0.8907328,1.0,199.92325,27.03452,3.489319,0.4718414
-0.43009958,-0.663089,0.61263967,1.0,237.03133,52.219387,4.136977,0.91140026
-0.0029291846,0.9934527,0.11420641,1.0,90.16894,83.44214,1.5737449,1.4563402
-0.59152555,0.5912107,-0.54824024,1.0,135.01526,123.24636,2.3564608,2.1510549
0.44422448,-0.5627796,0.69709665,1.0,308.28543,45.805473,5.380596,0.79945636
-0.22430015,0.1514316,-0.96268266,1.0,145.97556,164.29808,2.5477543,2.8675425
0.12975942,-0.16968623,0.97691816,1.0,307.4052,12.334221,5.3652334,0.21527278
-0.30736637,-0.030826094,-0.9510918,1.0,185.7271,162.00655,3.2415495,2.8275478
-0.89843816,0.21578372,-0.38242152,1.0,166.4947,112.48376,2.905881,1.963212
0.12831396,0.68862855,0.71367097,1.0,79.44497,44.465607,1.3865764,0.7760713
-0.094207406,-0.0022708918,0.99555,0.99999994,181.38086,5.407257,3.1656933,0.09437444
-0.4863914,0.024763871,0.87339,0.99999994,177.08539,29.144989,3.0907233,0.50867605
-0.75892985,-0.5850492,0.28590724,1.0,217.62816,73.38691,3.7983282,1.2808433
0.5485982,0.75140566,-0.36664647,1.0,53.866974,111.50894,0.9401561,1.9461982
-0.4855768,0.8079946,-0.33370632,1.0,121.0044,109.49388,2.1119254,1.9110289
0.884224,0.008113732,0.46699256,0.99999994,0.5257372,62.160744,0.009175846,1.0849097
0.50450283,-0.43680564,0.7447669,1.0,319.11353,41.860916,5.569582,0.73061085
-0.02346133,0.04760574,0.99859065,1.0,116.23525,3.042274,2.028688,0.053097703
0.5438362,-0.79989177,-0.2538018,1.0,304.21127,104.70259,5.309489,1.8274051
-0.2024526,0.7281487,0.65483767,1.0,105.53792,49.09266,1.8419843,0.8568286
0.64886135,-0.5301209,0.54584867,1.0,320.7511,56.917324,5.598163,0.99339473
-0.5628552,-0.7147046,0.41520044,1.0,231.7783,65.468056,4.045295,1.1426332
0.46451753,-0.84363514,0.2692642,1.0,298.8378,74.37952,5.215704,1.2981675
-0.0802611,0.80608463,0.58633244,1.0,95.68614,54.102825,1.6700383,0.94427246
0.776695,-0.38877925,0.49557602,1.0,333.40945,60.292255,5.819093,1.0522984
-0.834728,0.52916694,0.15235308,1.0,147.62778,81.23668,2.576591,1.4178476
-0.09620607,0.27207628,-0.9574544,1.0,109.47357,163.22676,1.9106743,2.8488445
-0.11263418,0.47239885,0.8741584,1.0,103.41066,29.054472,1.8048565,0.50709623
-0.3846991,0.002001735,-0.92303985,1.0,179.70187,157.37462,3.1363895,2.7467053
0.04764932,0.99626404,-0.07202437,1.0,87.26174,94.130264,1.5230048,1.6428832
-0.84751946,-0.020876972,-0.5303536,1.0,181.41109,122.02934,3.166221,2.129814
-0.7668929,-0.6266317,-0.13859302,1.0,219.25241,97.96644,3.8266766,1.709837
0.6864469,-0.48152512,-0.5449075,1.0,324.95132,123.01834,5.6714706,2.1470752
-0.5573677,-0.57883173,-0.59522694,1.0,226.08226,126.52881,3.94588,2.2083445
-0.57341444,0.47654012,-0.66641235,1.0,140.27148,131.79076,2.4481993,2.3001828
-0.35746887,0.57072556,-0.7392485,1.0,122.06059,137.66743,2.1303594,2.4027503
-0.99506944,-0.098091766,0.014657567,1.0,185.6299,89.16015,3.2398531,1.5561383
-0.776043,-0.5362719,-0.33191812,0.99999994,214.64577,109.38523,3.7462757,1.9091326
-0.7580571,0.023423707,-0.65176743,1.0,178.23015,130.67499,3.110703,2.2807088
0.24874564,-0.3247751,0.9124948,1.0,307.44855,24.147577,5.3659897,0.42145476
-0.08864336,0.11048597,0.98991674,0.99999994,128.7402,8.143336,2.2469406,0.14212804
0.7877484,-0.26389226,-0.5566088,1.0,341.47937,123.821594,5.9599395,2.1610947
0.9191177,-0.034969926,0.39242798,1.0,357.8211,66.89433,6.245157,1.1675265
-0.6345848,0.6098553,-0.47474065,1.0,136.13843,118.34246,2.3760638,2.0654657
-0.55092597,-0.7472747,0.37156567,0.99999994,233.6006,68.18779,4.0771,1.1901015
-0.7970381,0.549425,0.25072396,1.0,145.42021,75.479645,2.5380616,1.3173684
-0.9731887,0.15767196,0.16746129,0.99999994,170.79713,80.35976,2.9809725,1.4025424
-0.38725492,0.47985107,-0.7872589,1.0,128.90462,141.9301,2.2498102,2.4771476
-0.3692078,-0.76141655,-0.5328512,1.0,244.13144,122.1983,4.2608976,2.132763
-0.6508307,-0.054870106,-0.75723755,1.0,184.81908,139.22127,3.2257016,2.4298697
0.63192147,-0.3752825,-0.67811376,1.0,329.29495,132.69641,5.7472816,2.3159895
-0.8865769,-0.3388629,0.31488627,1.0,200.9176,71.64605,3.5066738,1.2504596
0.40758228,0.9112569,0.059055038,1.0,65.90223,86.614426,1.150211,1.511707
-0.7446426,-0.19619586,0.6379769,1.0,194.76064,50.35887,3.3992145,0.8789282
-0.40854988,-0.28406242,-0.8674074,1.0,214.81067,150.15875,3.7491536,2.6207647
-0.23670135,-0.958539,0.1586676,0.99999994,256.1289,80.87043,4.470293,1.4114554
0.8051552,-0.50025743,-0.3185397,0.99999994,328.14655,108.57463,5.727238,1.894985
-0.8772629,0.25816935,0.40467075,1.0,163.60138,66.12951,2.855383,1.1541777
0.4408581,0.2572286,-0.8599288,0.99999994,30.262388,149.3086,0.52817833,2.6059268
0.91588426,0.3736243,0.14683647,1.0,22.192429,81.55636,0.38733098,1.4234271
0.8474879,0.22584361,0.4803737,1.0,14.921748,61.29018,0.26043364,1.0697155
-0.5322221,-0.65590996,0.53527725,0.99999994,230.94325,57.63728,4.03072,1.0059603
0.2785729,0.8706187,-0.40548763,1.0,72.25683,113.92169,1.2611196,1.9883087
0.23236953,-0.12534948,-0.9645164,1.0,331.65576,164.6911,5.7884855,2.874402
-0.09898843,0.30242616,0.94801885,1.0,108.124016,18.554958,1.8871201,0.32384515
-0.04737019,0.47600353,0.8781667,1.0,95.68316,28.578003,1.6699862,0.49878028
0.28081012,-0.6543909,0.7020814,1.0,293.22498,45.40577,5.1177416,0.79248023
0.7522039,0.65768194,0.040543884,1.0,41.1645,87.67637,0.7184561,1.5302414
0.776786,0.35237792,0.5219514,1.0,24.400742,58.53676,0.4258733,1.0216593
0.64772445,0.11831491,-0.7526318,1.0,10.351662,138.81886,0.18067059,2.4228463
0.9818279,-0.07687423,0.1735059,0.99999994,355.523,80.00827,6.2050476,1.3964078
0.272986,0.31043065,-0.9105556,1.0,48.672302,155.58224,0.84949195,2.7154226
-0.6544634,0.33788782,0.67639446,1.0,152.69348,47.43747,2.6650043,0.82794005
-0.5844038,0.7771352,-0.23352323,1.0,126.94308,103.504585,2.2155747,1.8064959
0.8548746,0.12968558,-0.50236547,1.0,8.626073,120.156624,0.15055338,2.0971289
-0.26192212,-0.41512245,-0.87124634,1.0,237.75008,150.60379,4.149522,2.6285322
-0.84262925,-0.53562236,-0.05553935,0.99999994,212.4423,93.18381,3.707818,1.6263644
0.6907454,-0.53780645,-0.483358,0.99999994,322.09607,118.90495,5.6216373,2.075283
0.2549916,-0.04739916,-0.96578085,1.0,349.46976,164.96794,6.099398,2.8792338
-0.18023723,-0.055270884,-0.9820691,1.0,197.0485,169.1335,3.439145,2.9519365
-0.7897483,-0.18139245,-0.5859986,0.99999994,192.93555,125.873566,3.3673608,2.1969082
-0.9046746,0.30335745,-0.29922915,0.99999994,161.46255,107.41131,2.8180532,1.8746811
-0.0076329974,-0.98494846,0.17267983,1.0,269.55597,80.05633,4.7046394,1.3972466
-0.2708615,-0.6691347,0.69202083,1.0,247.96219,46.209713,4.327757,0.8065117
-0.7643962,0.55996853,0.31958368,1.0,143.77486,71.36225,2.5093448,1.2455063
-0.89105093,-0.3925705,-0.22785215,1.0,203.77686,103.170654,3.5565772,1.8006676
-0.03892772,-0.09578274,0.99464077,0.99999994,247.88235,5.934452,4.3263636,0.10357574
0.52026975,-0.8537761,0.019641135,1.0,301.3571,88.87457,5.2596736,1.551154
0.8156252,0.14090554,0.5611605,0.99999994,9.801542,55.863903,0.17106919,0.9750091
0.83756715,-0.5345825,-0.11270671,1.0,327.4517,96.47137,5.7151103,1.6837431
0.30072132,-0.9400413,0.16090076,1.0,287.73956,80.740814,5.022003,1.4091932
0.49944422,0.33860826,-0.7974333,1.0,34.136097,142.8857,0.5957873,2.493826
0.5610407,-0.07126265,-0.8247151,1.0,352.7611,145.55962,6.156843,2.5404947
-0.42804894,0.8927397,-0.14067666,1.0,115.616684,98.087006,2.017892,1.7119412
0.7781617,-0.45338878,0.43462968,1.0,329.77316,64.238266,5.7556276,1.1211693
0.79887307,-0.023546113,0.60103863,1.0,358.31174,53.055676,6.25372,0.9259963
-0.99427813,-0.039053082,0.09942759,1.0,182.2493,84.29379,3.1808505,1.4712043
0.84522915,0.3327009,0.41820785,1.0,21.485697,65.2785,0.37499616,1.1393249
-0.59622645,0.73391265,0.32540166,0.99999994,129.09021,71.010086,2.2530494,1.2393599
-0.48711893,0.6795432,0.54857653,1.0,125.63419,56.730587,2.1927304,0.9901356
0.48426095,0.4145822,0.7704628,1.0,40.56727,39.60453,0.7080324,0.69122946
0.66643333,-0.44181138,0.6005575,1.0,326.45764,53.090168,5.697761,0.92659825
0.28254876,-0.8783445,-0.38558683,1.0,287.8321,112.680176,5.023618,1.9666401
-0.15206009,0.42827767,0.89076144,1.0,109.54742,27.030912,1.9119632,0.47177845
-0.36870018,0.12198612,-0.9215094,1.0,161.69298,157.14775,2.822075,2.7427459
0.29849818,-0.95094687,0.081233814,1.0,287.42685,85.34051,5.0165453,1.489473
0.2539012,-0.6667958,0.70065504,0.99999994,290.84573,45.520412,5.0762157,0.7944811
0.4387341,0.5374272,-0.72019744,0.99999994,50.77317,136.07079,0.88615906,2.3748834
-0.559327,0.021853615,0.828659,1.0,177.76253,34.038765,3.1025414,0.59408855
-0.62883615,-0.48197716,0.6101337,1.0,217.46867,52.400826,3.7955446,0.914567
-0.15418951,-0.80386686,-0.5744769,1.0,259.14197,125.062996,4.522881,2.1827612
0.38351944,-0.11496938,-0.9163487,1.0,343.31262,156.398,5.9919357,2.72966
-0.6759016,0.6953807,-0.2441368,1.0,134.18616,104.13082,2.3419905,1.8174258
0.2376644,0.9038331,-0.35581082,0.99999994,75.267494,110.84315,1.3136656,1.934578
-0.055700306,0.553797,0.8307866,1.0,95.74343,33.820374,1.6710382,0.5902769
0.3608279,0.78528965,0.50311375,1.0,65.32198,59.79378,1.1400838,1.0435984
0.44215995,-0.3229207,-0.83678955,1.0,323.85837,146.80264,5.6523952,2.5621896
-0.15273437,0.87689316,-0.4557747,1.0,99.88047,117.11479,1.7432431,2.0440388
-0.5913389,-0.4123516,-0.6930256,1.0,214.88878,133.87009,3.750517,2.336474
0.96873987,0.16770057,-0.18281016,1.0,9.821256,100.53348,0.17141326,1.7546403
-0.2246785,0.70035756,-0.6775093,1.0,107.78652,132.64932,1.8812298,2.3151674
-0.6407872,-0.674828,-0.3660588,1.0,226.48216,111.472755,3.9528596,1.9455667
-0.9059691,-0.42319524,-0.011217467,1.0,205.03816,90.64272,3.578591,1.5820141
-0.64541835,0.7629583,-0.036466133,1.0,130.22926,92.08981,2.2729297,1.6072706
-0.6385403,0.5230873,0.5644873,0.99999994,140.67593,55.6333,2.4552584,0.97098434
-0.57543814,0.6156112,-0.5384179,1.0,133.06819,122.576004,2.3224783,2.139355
-0.44750485,-0.5654296,0.69284105,1.0,231.64041,46.14457,4.042888,0.80537474
-0.5409128,0.66407406,0.5161579,1.0,129.1641,58.925117,2.2543387,1.0284374
-0.920109,-0.37493294,-0.11324657,1.0,202.17029,96.502495,3.5285373,1.6842864
-0.0846287,-0.8286315,-0.5533604,1.0,264.16855,123.597855,4.6106114,2.1571896
0.18100923,0.9833006,0.018855767,1.0,79.56957,88.91958,1.3887511,1.5519395
-0.8087959,0.43858027,-0.39178634,1.0,151.53065,113.0657,2.6447089,1.9733688
0.7747956,-0.62602544,0.08822682,0.99999994,321.0622,84.93839,5.603593,1.4824547
0.3887925,0.88780814,-0.24624597,0.99999994,66.35023,104.25548,1.15803,1.8196014
-0.039145928,0.08082241,-0.9959595,1.0,115.842995,174.8477,2.0218418,3.0516682
-0.7352075,0.094464324,-0.6712276,1.0,172.67838,132.16187,3.0138063,2.30666
0.8940296,0.23850137,-0.37924677,0.99999994,14.93701,112.28703,0.26070002,1.9597785
0.88230693,-0.32370263,0.34168863,1.0,339.8528,70.02021,5.931551,1.2220833
0.8139262,-0.5064533,0.28465632,1.0,328.10867,73.46169,5.726577,1.2821485
-0.80945486,0.57426083,0.122504614,1.0,144.64653,82.963326,2.5245583,1.4479833
0.42958668,0.90185773,-0.045911655,1.0,64.52989,92.63146,1.1262591,1.6167241
0.7224796,0.2637192,0.6391209,1.0,20.053072,50.273705,0.34999216,0.8774417
-0.581106,0.46528065,-0.6677048,1.0,141.3164,131.89017,2.4664366,2.3019178
0.82542604,0.4230174,-0.3738022,1.0,27.1344,111.950294,0.47358462,1.9539014
0.27521038,-0.958637,0.07262514,1.0,286.01797,85.83521,4.9919558,1.4981072
0.055676132,-0.9916826,0.11604223,1.0,273.2134,83.33625,4.7684736,1.4544921
0.29853657,-0.80449325,0.5134847,1.0,290.3592,59.103767,5.067724,1.0315554
0.7239114,-0.42169443,0.54600924,1.0,329.77823,56.906338,5.7557163,0.99320304
-0.3399082,0.5365387,0.7723915,1.0,122.35509,39.430866,2.1354992,0.6881985
-0.7005411,0.19575994,-0.68623626,0.99999994,164.38745,133.3329,2.8691025,2.3270984
-0.33698887,-0.5552514,-0.7603515,1.0,238.74591,139.4952,4.1669025,2.4346504
-0.35968032,-0.91479737,0.18378218,1.0,248.53622,79.40986,4.3377757,1.3859636
0.39502275,-0.41101828,0.8215966,1.0,313.86313,34.755054,5.4779453,0.60659015
0.10772343,-0.984255,0.14013486,1.0,276.24594,81.94435,4.8214016,1.4301988
-0.6218182,0.67938226,0.38959196,1.0,132.46692,67.07089,2.311984,1.1706079
0.9281723,-0.09518693,0.35977173,1.0,354.1446,68.91382,6.1809897,1.2027731
-0.48329732,-0.212811,0.8491968,1.0,203.7654,31.875582,3.5563772,0.5563339
-0.53960204,0.4206745,-0.7292891,1.0,142.05998,136.82683,2.4794145,2.3880787
-0.1612777,-0.169587,0.97222924,0.99999994,226.43861,13.534469,3.9520996,0.23622105
0.23589976,0.5763684,0.7824006,0.99999994,67.74138,38.51909,1.1823101,0.67228496
-0.57627636,-0.7830756,-0.23387651,1.0,233.6501,103.525406,4.077964,1.8068593
0.9892872,0.055658676,0.13495551,1.0,3.2201455,82.24395,0.056202143,1.4354278
0.25966465,0.91628325,0.30495778,0.99999994,74.17784,72.24438,1.2946477,1.2609023
-0.043354716,-0.17338938,0.98389864,1.0,255.96146,10.29564,4.4673705,0.17969282
-0.46891734,-0.5389711,0.69973326,1.0,228.97597,45.59439,3.9963849,0.7957723
-0.6492098,-0.40125594,0.6461581,1.0,211.71889,49.747437,3.6951919,0.8682566
-0.7247951,-0.68883014,-0.013602709,0.99999994,223.54262,90.779396,3.9015548,1.5843995
0.20281394,-0.026051044,0.9788707,1.0,352.68054,11.799074,6.155437,0.2059327
0.08646762,0.7104233,-0.69844264,1.0,83.0605,134.30219,1.4496793,2.3440154
-0.13202356,0.16017786,0.9782192,1.0,129.4964,11.980249,2.2601388,0.20909481
0.2771814,-0.7616353,0.5857321,0.99999994,289.9979,54.14527,5.0614185,0.9450133
-0.03098552,-0.7963726,-0.60401213,1.0,267.77185,127.15779,4.6735005,2.2193222
-0.4618485,0.33890128,-0.8196596,1.0,143.72903,145.05072,2.508545,2.5316129
0.584131,0.1360403,-0.8001775,1.0,13.110119,143.14705,0.22881475,2.4983876
-0.33311775,-0.042035896,0.94194776,1.0,187.1921,19.618725,3.2671185,0.34241137
0.25403097,-0.5212532,0.8147167,1.0,295.98215,35.440636,5.165863,0.61855584
-0.2017097,-0.8173588,-0.53966457,1.0,256.1374,122.660805,4.470441,2.140835
0.17776477,0.54785806,0.8174664,1.0,72.023186,35.16803,1.2570418,0.61379796
0.49512804,-0.86739296,-0.04977587,0.99999994,299.71872,92.85313,5.2310786,1.6205928
-0.5236259,0.82155013,-0.22554672,1.0,122.51193,103.03503,2.1382368,1.7983005
-0.17224701,0.6345416,-0.7534507,0.99999994,105.18704,138.89018,1.8358603,2.424091
-0.12636878,-0.15373904,0.9799976,1.0,230.58084,11.479038,4.024395,0.20034702
0.5130373,-0.6834927,-0.51925945,0.99999994,306.8923,121.2826,5.3562813,2.1167808
-0.4382418,0.4077527,-0.8010505,1.0,137.06401,143.23053,2.3922184,2.4998446
-0.69231784,0.071513355,-0.7180403,1.0,174.10251,135.89291,3.0386622,2.371779
0.2682931,0.49373874,0.82718855,1.0,61.480743,34.18899,1.0730414,0.5967105
-0.018932482,-0.33529252,0.9419238,0.99999994,266.7682,19.622805,4.6559834,0.34248257
0.68931,-0.4684832,0.5526076,0.99999994,325.79837,56.453907,5.6862545,0.9853066
0.31016427,0.9262295,0.21423611,1.0,71.48597,77.62928,1.2476656,1.3548867
-0.81733483,0.5676842,0.098480836,1.0,145.21788,84.348305,2.5345304,1.4721557
0.64025825,0.1144329,0.75958836,1.0,10.133435,40.57207,0.17686182,0.7081163
-0.48827782,-0.8653356,0.11304441,1.0,240.56554,83.509155,4.198661,1.4575098
-0.6943365,-0.6599397,0.287013,1.0,223.54507,73.320786,3.9015977,1.2796892
-0.059990533,-0.7523772,0.6559952,1.0,265.4412,49.004845,4.632823,0.85529596
0.68693167,0.6185665,0.3814451,1.0,42.00232,67.576775,0.73307884,1.1794373
-0.52034277,-0.69027865,0.5027512,1.0,232.99045,59.817818,4.0664506,1.0440179
0.51809865,0.6483395,0.5578796,1.0,51.37108,56.090717,0.8965945,0.9789677
-0.8619195,0.07594214,0.5013258,1.0,174.96477,59.912243,3.0537114,1.045666
0.90709656,0.39882368,0.13459377,0.99999994,23.733679,82.26486,0.41423085,1.4357928
0.7503946,0.32714647,-0.5743545,1.0,23.555561,125.054436,0.4111221,2.1826117
0.24547353,0.94480467,-0.21699521,1.0,75.43576,102.53261,1.3166025,1.7895317
-0.25792772,0.187451,0.9478056,1.0,143.99193,18.593319,2.5131333,0.32451466
-0.65262735,0.7105225,-0.2631262,1.0,132.56801,105.25564,2.3137484,1.8370576
0.89321625,-0.096790776,-0.43908572,1.0,353.81546,116.04556,6.175245,2.0253773
-0.93009675,0.33232433,-0.15646265,1.0,160.33815,99.00163,2.7984288,1.7279046
0.12954786,0.89059776,0.43595064,1.0,81.7237,64.1542,1.4263477,1.1197021
-0.5721146,0.008968566,0.8201247,1.0,179.1019,34.90272,3.125918,0.60916746
0.1394695,0.9831429,0.118229695,0.99999994,81.92585,83.21005,1.4298759,1.4522895
0.36514354,0.8074656,0.46332434,1.0,65.66707,62.398167,1.1461066,1.0890535
0.55358154,-0.8327796,-0.005067412,1.0,303.61356,90.290344,5.2990565,1.5758638
0.87502646,-0.45341858,-0.16952948,0.99999994,332.60785,99.76046,5.8051023,1.7411486
-0.9344985,-0.19546962,0.29749647,0.99999994,191.81425,72.6927,3.3477905,1.2687271
-0.617495,-0.73910004,-0.26913017,0.99999994,230.12228,105.61251,4.0163918,1.8432862
0.40999743,0.43445766,0.8019655,0.99999994,46.659145,36.68179,0.8143558,0.640218
0.34772795,0.35881892,-0.8662183,0.99999994,45.899323,150.02213,0.80109435,2.61838
0.25247172,-0.7207249,0.64561105,0.99999994,289.30548,49.78849,5.0493336,0.86897314
-0.26069525,0.55720943,-0.78838795,0.99999994,115.072945,142.03511,2.0084019,2.4789805
0.27106574,0.53501517,0.8001763,1.0,63.130917,36.85305,1.1018424,0.64320713
-0.55360913,0.78532267,-0.2771014,1.0,125.18172,106.08728,2.1848333,1.8515724
0.9986998,-0.032985624,0.038867574,0.99999994,358.10828,87.77249,6.250169,1.531919
-0.54810685,-0.7396052,-0.39059317,1.0,233.45859,112.99141,4.074621,1.9720722
0.947303,0.062078357,-0.31426638,1.0,3.7493277,108.31653,0.065438114,1.8904802
0.18672092,-0.94675267,-0.2622875,1.0,281.15683,105.20583,4.9071126,1.8361883
0.39827272,-0.09201869,-0.9126398,1.0,346.9904,155.87274,6.056125,2.7204926
-0.45823407,-0.8835467,0.09678188,1.0,242.58737,84.44611,4.2339487,1.4738628
0.7981303,0.21110511,-0.56428957,1.0,14.815433,124.352974,0.2585781,2.170369
0.33707613,-0.3620846,-0.8690653,1.0,312.95145,150.3502,5.4620333,2.6241062
-0.6054458,0.3193298,-0.7290157,1.0,152.19153,136.80394,2.6562433,2.3876793
-0.87917376,-0.30329922,0.36750934,1.0,199.03352,68.437904,3.4737904,1.1944668
-0.020645615,0.36718604,0.92991835,0.99999994,93.218155,21.5779,1.6269639,0.37660542
0.92002094,-0.0011242499,0.3918676,1.0,359.92996,66.92924,6.2819633,1.1681356
-0.94159234,-0.33470586,0.03709263,1.0,199.56866,87.87426,3.4831305,1.5336952
-0.3275129,-0.8219503,-0.4659753,1.0,248.2748,117.77335,4.333213,2.055533
0.48935923,-0.87146944,0.03268863,0.99999994,299.31564,88.12674,5.224044,1.5381019
0.5412331,-0.24092029,0.8056204,1.0,336.0046,36.32979,5.864387,0.63407445
-0.18906543,-0.79433006,0.5773162,1.0,256.61163,54.738,4.4787183,0.9553584
0.8007809,-0.39989713,0.44590613,1.0,333.46317,63.518673,5.8200307,1.10861
-0.64758337,0.6264661,-0.43379253,0.99999994,135.94958,115.70848,2.372768,2.019494
-0.90473586,0.23028693,0.35835865,1.0,165.71947,69.00057,2.8923504,1.2042872
-0.36628497,-0.18336332,-0.9122572,0.99999994,206.59267,155.81917,3.6057224,2.7195578
-0.7764813,-0.29543212,-0.55659384,1.0,200.83058,123.82056,3.505155,2.1610765
-0.04329503,-0.6383185,0.76855385,0.99999994,266.11975,39.77579,4.644666,0.6942186
0.056822088,-0.4661093,-0.88290054,1.0,276.95047,151.99425,4.833698,2.6528003
0.86576927,0.4235358,-0.26657265,0.99999994,26.067957,105.46043,0.4549717,1.8406317
0.28544152,-0.5353213,0.7949555,1.0,298.0672,37.34895,5.2022543,0.65186214
0.7899296,-0.20010097,0.5796299,1.0,345.78513,54.57548,6.0350895,0.9525219
-0.3804306,0.73988825,-0.55483145,1.0,117.21101,123.699104,2.0457182,2.1589568
0.56106704,0.3701937,-0.74037856,1.0,33.416946,137.76367,0.58323574,2.40443
